date,timestamp,site,region,vendor,service_type,volume,capacity,sla_pct,backlog,overtime_hours,operating_cost,cost_per_unit,avg_tat_mins,quality_pct,exceptions,utilization_pct
2026-04-05,2026-04-05 22:34,Hyderabad Hub,South,RapidEx,Priority,131,104,91.18,25,13.6,8793.5,67.13,66.7,99.22,2,125.96
2026-04-05,2026-04-05 23:47,Pune Hub,West,RapidEx,Standard,105,133,99.2,0,0,4985.8,47.48,45.4,100,0,78.95
2026-04-06,2026-04-06 00:00,Pune Hub,West,SwiftLog,Same Day,140,156,100,0,0,8493.13,60.67,45.7,99.73,0,89.74
2026-04-06,2026-04-06 01:13,Hyderabad Hub,South,PrimeMove,Standard,78,154,99.69,0,0,3831.82,49.13,44.6,98.83,0,50.65
2026-04-06,2026-04-06 02:26,Pune Hub,West,MetroServe,Express,142,147,98.06,2,0.06,8102.22,57.06,52.3,99.51,0,96.6
2026-04-06,2026-04-06 03:39,Bengaluru Hub,South,MetroServe,Standard,125,200,97.14,0,0,6412.17,51.3,42.6,98.76,0,62.5
2026-04-06,2026-04-06 04:52,Bengaluru Hub,South,PrimeMove,Priority,199,174,94.28,47,20.78,14152.79,71.12,65.0,98.16,4,114.37
2026-04-06,2026-04-06 05:05,Delhi Hub,North,MetroServe,Standard,124,219,100,0,0,6473.51,52.21,46.5,98.86,0,56.62
2026-04-06,2026-04-06 06:18,Mumbai Hub,West,Axis Logistics,Express,227,186,91.39,28,12.75,14996.23,66.06,65.2,98.55,2,122.04
2026-04-06,2026-04-06 07:31,Delhi Hub,North,MetroServe,Standard,147,151,98.89,4,10.78,7774.53,52.89,48.9,98.28,0,97.35
2026-04-06,2026-04-06 08:44,Hyderabad Hub,South,PrimeMove,Same Day,214,179,93.5,24,12.57,14727.6,68.82,65.9,98.85,2,119.55
2026-04-06,2026-04-06 09:57,Hyderabad Hub,South,SwiftLog,Standard,118,160,100,0,2.15,5733.08,48.59,54.2,98.07,0,73.75
2026-04-06,2026-04-06 10:10,Chennai Hub,South,SwiftLog,Express,192,137,93.0,42,16.77,13185.47,68.67,74.8,98.55,4,140.15
2026-04-06,2026-04-06 11:23,Bengaluru Hub,South,Axis Logistics,Standard,139,198,96.45,0,0,6801.9,48.93,40.2,98.66,0,70.2
2026-04-06,2026-04-06 12:36,Bengaluru Hub,South,RapidEx,Same Day,186,216,97.69,0,0.91,12393.69,66.63,46.8,99.13,0,86.11
2026-04-06,2026-04-06 13:49,Bengaluru Hub,South,MetroServe,Priority,173,195,97.44,0,5.54,10485.84,60.61,43.6,99.16,0,88.72
2026-04-06,2026-04-06 14:02,Bengaluru Hub,South,PrimeMove,Standard,132,179,100,0,0,6216.98,47.1,41.1,99.06,0,73.74
2026-04-06,2026-04-06 15:15,Bengaluru Hub,South,SwiftLog,Standard,145,167,100,0,1.44,6881.3,47.46,43.1,99.23,0,86.83
2026-04-06,2026-04-06 16:28,Pune Hub,West,SwiftLog,Express,101,131,100,0,1.3,6187.79,61.27,46.2,99.39,0,77.1
2026-04-06,2026-04-06 17:41,Pune Hub,West,Axis Logistics,Standard,108,119,92.98,0,1.82,5718.63,52.95,48.7,98.68,1,90.76
2026-04-06,2026-04-06 18:54,Mumbai Hub,West,Axis Logistics,Same Day,265,175,82.51,43,27.29,21330.16,80.49,79.7,97.91,4,151.43
2026-04-06,2026-04-06 19:07,Mumbai Hub,West,PrimeMove,Priority,245,192,90.91,64,16.86,16550.52,67.55,68.4,98.01,4,127.6
2026-04-06,2026-04-06 20:20,Hyderabad Hub,South,RapidEx,Standard,136,174,97.44,3,0,7077.99,52.04,39.5,98.34,0,78.16
2026-04-06,2026-04-06 21:33,Delhi Hub,North,RapidEx,Priority,198,194,95.04,15,5.6,12356.42,62.41,54.7,98.59,0,102.06
2026-04-06,2026-04-06 22:46,Pune Hub,West,MetroServe,Priority,106,149,100,0,0,6646.13,62.7,49.9,98.59,0,71.14
2026-04-06,2026-04-06 23:59,Hyderabad Hub,South,MetroServe,Express,104,158,100,0,0,5954.84,57.26,38.4,98.87,0,65.82
2026-04-07,2026-04-07 00:12,Mumbai Hub,West,SwiftLog,Standard,157,202,99.67,0,0,8128.5,51.77,42.3,98.53,0,77.72
2026-04-07,2026-04-07 01:25,Chennai Hub,South,RapidEx,Express,157,145,93.77,45,8.66,10022.0,63.83,73.7,98.01,3,108.28
2026-04-07,2026-04-07 02:38,Chennai Hub,South,SwiftLog,Priority,126,138,100,1,0,7544.38,59.88,44.7,99.38,0,91.3
2026-04-07,2026-04-07 03:51,Bengaluru Hub,South,Axis Logistics,Standard,137,196,95.48,0,0,6872.23,50.16,43.9,100,0,69.9
2026-04-07,2026-04-07 04:04,Hyderabad Hub,South,MetroServe,Priority,133,182,98.29,0,1.6,8281.46,62.27,33.1,98.89,0,73.08
2026-04-07,2026-04-07 05:17,Delhi Hub,North,Axis Logistics,Same Day,219,197,92.6,16,10.1,14687.6,67.07,48.0,99.32,2,111.17
2026-04-07,2026-04-07 06:30,Chennai Hub,South,PrimeMove,Standard,119,131,100,17,0,5987.71,50.32,45.2,97.57,0,90.84
2026-04-07,2026-04-07 07:43,Delhi Hub,North,SwiftLog,Priority,201,185,95.49,8,9.83,13495.19,67.14,51.0,99.6,1,108.65
2026-04-07,2026-04-07 08:56,Mumbai Hub,West,PrimeMove,Express,236,224,98.66,25,12.02,16003.44,67.81,55.8,98.93,1,105.36
2026-04-07,2026-04-07 09:09,Hyderabad Hub,South,RapidEx,Standard,132,150,97.24,0,1.24,6903.93,52.3,41.6,98.43,0,88.0
2026-04-07,2026-04-07 10:22,Pune Hub,West,PrimeMove,Express,117,142,100,0,1.33,6734.73,57.56,40.4,99.61,0,82.39
2026-04-07,2026-04-07 11:35,Bengaluru Hub,South,PrimeMove,Express,178,209,99.63,0,2.24,10289.0,57.8,43.8,99.05,0,85.17
2026-04-07,2026-04-07 12:48,Bengaluru Hub,South,SwiftLog,Standard,131,184,100,0,0,6148.58,46.94,44.9,99.42,0,71.2
2026-04-07,2026-04-07 13:01,Pune Hub,West,PrimeMove,Express,133,159,99.13,0,4.02,8073.23,60.7,45.3,98.04,0,83.65
2026-04-07,2026-04-07 14:14,Bengaluru Hub,South,SwiftLog,Express,199,209,100,0,4.39,12266.43,61.64,46.4,98.8,0,95.22
2026-04-07,2026-04-07 15:27,Mumbai Hub,West,RapidEx,Express,212,166,90.94,36,15.47,13685.71,64.56,68.2,99.91,3,127.71
2026-04-07,2026-04-07 16:40,Bengaluru Hub,South,SwiftLog,Express,171,156,95.7,42,15.2,11816.85,69.1,58.2,99.13,3,109.62
2026-04-07,2026-04-07 17:53,Bengaluru Hub,South,PrimeMove,Standard,217,218,98.39,23,14.63,12659.63,58.34,52.9,99.09,0,99.54
2026-04-07,2026-04-07 18:06,Pune Hub,West,SwiftLog,Same Day,121,147,99.53,0,3.74,8216.63,67.91,37.8,99.03,0,82.31
2026-04-07,2026-04-07 19:19,Pune Hub,West,SwiftLog,Priority,135,153,100,0,3.02,8241.59,61.05,38.4,98.93,0,88.24
2026-04-07,2026-04-07 20:32,Bengaluru Hub,South,Axis Logistics,Standard,137,189,99.73,0,4.44,6739.4,49.19,43.4,99.11,0,72.49
2026-04-07,2026-04-07 21:45,Mumbai Hub,West,SwiftLog,Priority,174,205,100,0,2.15,10366.04,59.57,44.4,98.62,0,84.88
2026-04-07,2026-04-07 22:58,Hyderabad Hub,South,SwiftLog,Standard,127,166,100,0,2.36,6156.8,48.48,40.1,99.6,0,76.51
2026-04-07,2026-04-07 23:11,Hyderabad Hub,South,PrimeMove,Express,137,160,96.57,0,0,8119.48,59.27,39.9,98.73,0,85.62
2026-04-08,2026-04-08 00:24,Delhi Hub,North,MetroServe,Standard,171,214,99.32,3,0,7953.32,46.51,40.2,98.69,0,79.91
2026-04-08,2026-04-08 01:37,Chennai Hub,South,PrimeMove,Standard,95,135,99.88,0,0.15,4552.54,47.92,40.9,98.33,0,70.37
2026-04-08,2026-04-08 02:50,Hyderabad Hub,South,RapidEx,Express,120,164,96.35,0,0.64,7163.97,59.7,41.7,98.89,0,73.17
2026-04-08,2026-04-08 03:03,Hyderabad Hub,South,RapidEx,Standard,137,163,95.11,0,0,6681.97,48.77,37.9,99.06,0,84.05
2026-04-08,2026-04-08 04:16,Bengaluru Hub,South,SwiftLog,Priority,150,205,100,0,2.03,9508.87,63.39,43.7,99.23,0,73.17
2026-04-08,2026-04-08 05:29,Bengaluru Hub,South,RapidEx,Priority,150,192,96.47,0,0.84,8826.0,58.84,41.6,98.86,0,78.12
2026-04-08,2026-04-08 06:42,Hyderabad Hub,South,PrimeMove,Standard,123,143,98.66,0,2.09,5934.42,48.25,48.0,98.53,0,86.01
2026-04-08,2026-04-08 07:55,Mumbai Hub,West,MetroServe,Same Day,197,208,97.96,0,4.86,13452.24,68.29,48.3,99.62,0,94.71
2026-04-08,2026-04-08 08:08,Pune Hub,West,PrimeMove,Priority,150,150,98.22,15,10.51,10161.64,67.74,49.5,99.48,0,100.0
2026-04-08,2026-04-08 09:21,Hyderabad Hub,South,RapidEx,Standard,161,132,91.48,26,14.31,9118.21,56.63,63.0,98.83,2,121.97
2026-04-08,2026-04-08 10:34,Bengaluru Hub,South,RapidEx,Standard,186,180,96.93,14,4.84,9396.82,50.52,49.8,99.26,0,103.33
2026-04-08,2026-04-08 11:47,Chennai Hub,South,PrimeMove,Express,140,165,99.76,0,3.69,8687.85,62.06,45.2,99.61,0,84.85
2026-04-08,2026-04-08 12:00,Chennai Hub,South,RapidEx,Standard,78,142,99.51,0,0,3628.96,46.53,45.6,99.19,0,54.93
2026-04-08,2026-04-08 13:13,Pune Hub,West,PrimeMove,Express,133,126,97.82,19,8.67,8302.18,62.42,50.8,98.41,1,105.56
2026-04-08,2026-04-08 14:26,Chennai Hub,South,SwiftLog,Same Day,165,157,96.92,12,10.73,11364.92,68.88,50.1,98.31,1,105.1
2026-04-08,2026-04-08 15:39,Mumbai Hub,West,RapidEx,Express,211,220,96.85,9,9.6,12866.64,60.98,39.9,98.71,0,95.91
2026-04-08,2026-04-08 16:52,Delhi Hub,North,SwiftLog,Express,137,199,98.64,0,0,7615.68,55.59,45.3,99.76,0,68.84
2026-04-08,2026-04-08 17:05,Chennai Hub,South,MetroServe,Express,241,119,80.15,87,45.22,19708.24,81.78,120.3,98.26,4,202.52
2026-04-08,2026-04-08 18:18,Pune Hub,West,SwiftLog,Same Day,212,116,84.15,77,34.6,17195.33,81.11,106.5,98.19,4,182.76
2026-04-08,2026-04-08 19:31,Chennai Hub,South,MetroServe,Standard,175,144,93.3,29,13.09,9924.27,56.71,64.7,98.55,2,121.53
2026-04-08,2026-04-08 20:44,Mumbai Hub,West,MetroServe,Same Day,153,181,100,0,0,9923.23,64.86,37.1,98.62,0,84.53
2026-04-08,2026-04-08 21:57,Pune Hub,West,PrimeMove,Express,144,148,99.34,4,6.72,8613.43,59.82,61.1,98.45,0,97.3
2026-04-08,2026-04-08 22:10,Hyderabad Hub,South,SwiftLog,Express,166,150,96.8,14,8.18,10544.63,63.52,52.2,99.32,1,110.67
2026-04-08,2026-04-08 23:23,Mumbai Hub,West,MetroServe,Standard,161,237,100,0,0,7924.33,49.22,39.9,99.9,0,67.93
2026-04-09,2026-04-09 00:36,Delhi Hub,North,MetroServe,Express,196,196,100,0,5.88,12624.41,64.41,52.0,99.33,0,100.0
2026-04-09,2026-04-09 01:49,Delhi Hub,North,MetroServe,Express,205,224,100,9,0,11704.1,57.09,43.3,98.05,0,91.52
2026-04-09,2026-04-09 02:02,Hyderabad Hub,South,Axis Logistics,Express,161,150,95.37,15,11.76,10156.71,63.09,53.8,98.13,1,107.33
2026-04-09,2026-04-09 03:15,Mumbai Hub,West,SwiftLog,Same Day,129,215,100,0,0,7855.09,60.89,41.3,98.99,0,60.0
2026-04-09,2026-04-09 04:28,Delhi Hub,North,Axis Logistics,Express,177,190,94.46,14,5.12,10562.23,59.67,49.7,98.82,1,93.16
2026-04-09,2026-04-09 05:41,Mumbai Hub,West,SwiftLog,Express,207,197,97.38,26,12.67,13892.86,67.12,49.4,98.16,1,105.08
2026-04-09,2026-04-09 06:54,Hyderabad Hub,South,PrimeMove,Standard,97,152,100,0,0,5029.66,51.85,42.2,99.11,0,63.82
2026-04-09,2026-04-09 07:07,Mumbai Hub,West,Axis Logistics,Standard,158,242,95.02,0,1.27,8021.79,50.77,44.7,98.33,0,65.29
2026-04-09,2026-04-09 08:20,Mumbai Hub,West,Axis Logistics,Standard,259,230,91.53,7,15.3,14654.93,56.58,44.6,100,3,112.61
2026-04-09,2026-04-09 09:33,Bengaluru Hub,South,PrimeMove,Express,230,219,96.61,5,6.36,13883.73,60.36,51.6,99.7,1,105.02
2026-04-09,2026-04-09 10:46,Bengaluru Hub,South,MetroServe,Standard,260,183,89.67,68,26.55,15927.54,61.26,85.2,98.36,4,142.08
2026-04-09,2026-04-09 11:59,Pune Hub,West,SwiftLog,Priority,140,138,98.93,0,5.83,9025.53,64.47,51.1,99.06,0,101.45
2026-04-09,2026-04-09 12:12,Delhi Hub,North,SwiftLog,Priority,141,176,100,0,5.85,9206.94,65.3,40.1,99.01,0,80.11
2026-04-09,2026-04-09 13:25,Hyderabad Hub,South,Axis Logistics,Standard,110,174,97.19,0,0,5673.23,51.57,39.5,99.38,0,63.22
2026-04-09,2026-04-09 14:38,Chennai Hub,South,RapidEx,Same Day,157,160,96.54,0,5.66,10858.79,69.16,48.1,99.13,0,98.12
2026-04-09,2026-04-09 15:51,Mumbai Hub,West,Axis Logistics,Priority,227,166,84.88,66,23.61,16138.74,71.1,82.8,97.71,4,136.75
2026-04-09,2026-04-09 16:04,Delhi Hub,North,MetroServe,Express,193,188,96.66,26,4.71,12293.45,63.7,50.0,98.55,0,102.66
2026-04-09,2026-04-09 17:17,Bengaluru Hub,South,Axis Logistics,Express,239,163,86.2,49,24.72,17914.99,74.96,78.2,98.17,4,146.63
2026-04-09,2026-04-09 18:30,Mumbai Hub,West,RapidEx,Standard,205,233,97.66,0,0,10705.63,52.22,41.0,98.88,0,87.98
2026-04-09,2026-04-09 19:43,Bengaluru Hub,South,RapidEx,Standard,175,190,97.74,2,4.53,8623.93,49.28,55.3,99.08,0,92.11
2026-04-09,2026-04-09 20:56,Mumbai Hub,West,SwiftLog,Express,182,210,100,0,1.96,11139.42,61.21,45.0,98.71,0,86.67
2026-04-09,2026-04-09 21:09,Pune Hub,West,SwiftLog,Priority,106,159,100,0,0,6432.62,60.69,38.5,100,0,66.67
2026-04-09,2026-04-09 22:22,Hyderabad Hub,South,MetroServe,Express,116,120,95.43,12,3.79,7328.39,63.18,47.8,99.27,0,96.67
2026-04-09,2026-04-09 23:35,Bengaluru Hub,South,MetroServe,Express,184,167,94.93,0,6.56,11331.1,61.58,56.2,98.85,2,110.18
2026-04-10,2026-04-10 00:48,Bengaluru Hub,South,Axis Logistics,Express,233,229,94.45,1,8.91,15122.7,64.9,51.8,97.81,1,101.75
2026-04-10,2026-04-10 01:01,Bengaluru Hub,South,SwiftLog,Standard,135,211,100,0,0,6431.06,47.64,41.9,99.32,0,63.98
2026-04-10,2026-04-10 02:14,Chennai Hub,South,Axis Logistics,Standard,103,150,95.87,0,0,4798.74,46.59,38.5,99.11,0,68.67
2026-04-10,2026-04-10 03:27,Hyderabad Hub,South,SwiftLog,Standard,138,152,100,0,8.35,7174.11,51.99,47.9,98.57,0,90.79
2026-04-10,2026-04-10 04:40,Delhi Hub,North,SwiftLog,Express,199,185,97.46,1,6.24,12845.24,64.55,59.0,98.71,1,107.57
2026-04-10,2026-04-10 05:53,Delhi Hub,North,PrimeMove,Express,247,188,92.93,38,13.19,16135.94,65.33,69.0,98.11,2,131.38
2026-04-10,2026-04-10 06:06,Hyderabad Hub,South,SwiftLog,Priority,147,150,100,3,5.63,9365.87,63.71,52.3,98.84,0,98.0
2026-04-10,2026-04-10 07:19,Mumbai Hub,West,PrimeMove,Express,225,185,95.18,48,16.65,15072.88,66.99,71.9,98.02,3,121.62
2026-04-10,2026-04-10 08:32,Hyderabad Hub,South,Axis Logistics,Priority,241,165,84.71,58,22.45,18212.62,75.57,71.7,98.18,4,146.06
2026-04-10,2026-04-10 09:45,Pune Hub,West,Axis Logistics,Standard,139,146,95.18,0,8.36,7108.13,51.14,42.2,98.81,0,95.21
2026-04-10,2026-04-10 10:58,Hyderabad Hub,South,MetroServe,Standard,105,156,98.73,0,0,5497.85,52.36,49.1,99.34,0,67.31
2026-04-10,2026-04-10 11:11,Bengaluru Hub,South,SwiftLog,Standard,129,180,100,0,0,6048.34,46.89,36.6,97.91,0,71.67
2026-04-10,2026-04-10 12:24,Delhi Hub,North,SwiftLog,Express,163,193,100,0,0.09,9411.63,57.74,42.8,98.42,0,84.46
2026-04-10,2026-04-10 13:37,Pune Hub,West,RapidEx,Express,115,143,98.54,0,0,7036.44,61.19,40.4,98.54,0,80.42
2026-04-10,2026-04-10 14:50,Pune Hub,West,PrimeMove,Priority,99,132,98.64,1,0,5972.69,60.33,41.1,98.97,0,75.0
2026-04-10,2026-04-10 15:03,Mumbai Hub,West,RapidEx,Standard,126,206,99.74,0,0,5971.91,47.4,44.1,99.1,0,61.17
2026-04-10,2026-04-10 16:16,Mumbai Hub,West,MetroServe,Standard,184,205,100,0,0,9097.02,49.44,44.5,98.86,0,89.76
2026-04-10,2026-04-10 17:29,Pune Hub,West,Axis Logistics,Express,114,150,95.15,0,2.62,6504.89,57.06,50.0,98.85,0,76.0
2026-04-10,2026-04-10 18:42,Mumbai Hub,West,MetroServe,Express,218,227,99.31,7,7.49,13013.8,59.7,51.8,97.71,0,96.04
2026-04-10,2026-04-10 19:55,Pune Hub,West,RapidEx,Express,207,160,93.32,43,17.58,14321.16,69.18,66.7,97.74,4,129.38
2026-04-10,2026-04-10 20:08,Chennai Hub,South,PrimeMove,Express,93,153,99.91,0,0,5178.32,55.68,49.8,98.38,0,60.78
2026-04-10,2026-04-10 21:21,Chennai Hub,South,Axis Logistics,Express,105,118,94.54,7,5.62,6610.05,62.95,42.0,99.34,1,88.98
2026-04-10,2026-04-10 22:34,Mumbai Hub,West,PrimeMove,Standard,169,199,100,0,0.79,8485.84,50.21,44.2,98.56,0,84.92
2026-04-10,2026-04-10 23:47,Hyderabad Hub,South,SwiftLog,Express,184,153,97.8,22,19.35,13087.19,71.13,62.1,98.87,2,120.26
2026-04-11,2026-04-11 00:00,Pune Hub,West,PrimeMove,Express,94,126,97.63,0,0,5652.88,60.14,51.5,98.59,0,74.6
2026-04-11,2026-04-11 01:13,Chennai Hub,South,PrimeMove,Standard,117,119,99.66,0,2.14,5611.65,47.96,41.5,99.09,0,98.32
2026-04-11,2026-04-11 02:26,Delhi Hub,North,Axis Logistics,Standard,131,204,95.43,0,0,6228.54,47.55,54.2,98.61,0,64.22
2026-04-11,2026-04-11 03:39,Pune Hub,West,MetroServe,Standard,117,119,98.61,0,0.35,5687.07,48.61,43.6,98.31,0,98.32
2026-04-11,2026-04-11 04:52,Delhi Hub,North,Axis Logistics,Standard,113,164,96.08,0,0,5267.97,46.62,38.5,99.1,0,68.9
2026-04-11,2026-04-11 05:05,Hyderabad Hub,South,MetroServe,Express,106,133,96.92,0,2.08,6544.5,61.74,38.9,100,0,79.7
2026-04-11,2026-04-11 06:18,Pune Hub,West,MetroServe,Priority,111,147,98.11,0,0,6503.08,58.59,36.7,98.73,0,75.51
2026-04-11,2026-04-11 07:31,Hyderabad Hub,South,Axis Logistics,Standard,128,115,94.05,19,13.1,7477.61,58.42,63.7,98.82,2,111.3
2026-04-11,2026-04-11 08:44,Pune Hub,West,SwiftLog,Standard,113,105,98.99,2,9.34,5894.75,52.17,46.0,98.64,1,107.62
2026-04-11,2026-04-11 09:57,Bengaluru Hub,South,MetroServe,Standard,173,164,98.12,9,5.41,9559.8,55.26,54.8,99.7,1,105.49
2026-04-11,2026-04-11 10:10,Pune Hub,West,Axis Logistics,Standard,96,112,97.54,3,1.87,4855.21,50.58,43.3,98.05,0,85.71
2026-04-11,2026-04-11 11:23,Hyderabad Hub,South,RapidEx,Express,105,147,98.75,0,0,5982.74,56.98,44.8,98.58,0,71.43
2026-04-11,2026-04-11 12:36,Chennai Hub,South,Axis Logistics,Standard,109,112,92.95,0,3.15,5853.74,53.7,37.2,99.3,1,97.32
2026-04-11,2026-04-11 13:49,Hyderabad Hub,South,Axis Logistics,Standard,90,147,97.01,0,0,4532.06,50.36,49.4,98.79,0,61.22
2026-04-11,2026-04-11 14:02,Hyderabad Hub,South,Axis Logistics,Standard,124,146,98.02,0,0,6295.55,50.77,43.8,99.15,0,84.93
2026-04-11,2026-04-11 15:15,Mumbai Hub,West,Axis Logistics,Express,152,153,96.99,0,0.32,9058.61,59.6,46.2,99.45,0,99.35
2026-04-11,2026-04-11 16:28,Delhi Hub,North,PrimeMove,Priority,140,174,100,0,2.43,8350.64,59.65,36.2,98.45,0,80.46
2026-04-11,2026-04-11 17:41,Bengaluru Hub,South,RapidEx,Express,121,146,98.07,0,0.16,7307.3,60.39,41.8,99.51,0,82.88
2026-04-11,2026-04-11 18:54,Chennai Hub,South,MetroServe,Express,122,118,95.44,4,12.76,8142.41,66.74,52.4,98.62,0,103.39
2026-04-11,2026-04-11 19:07,Hyderabad Hub,South,PrimeMove,Standard,114,133,96.65,0,6.16,6064.97,53.2,38.5,99.48,0,85.71
2026-04-11,2026-04-11 20:20,Pune Hub,West,PrimeMove,Standard,49,120,100,0,0,2415.5,49.3,45.5,99.29,0,40.83
2026-04-11,2026-04-11 21:33,Chennai Hub,South,RapidEx,Express,109,142,96.85,0,0,6152.0,56.44,44.3,99.76,0,76.76
2026-04-11,2026-04-11 22:46,Hyderabad Hub,South,PrimeMove,Express,118,141,99.75,0,0,6579.6,55.76,40.0,99.17,0,83.69
2026-04-11,2026-04-11 23:59,Pune Hub,West,Axis Logistics,Express,112,123,95.4,4,0,6407.35,57.21,40.2,99.16,0,91.06
2026-04-12,2026-04-12 00:12,Chennai Hub,South,SwiftLog,Express,126,123,99.39,18,3.08,7648.89,60.71,46.1,98.79,0,102.44
2026-04-12,2026-04-12 01:25,Bengaluru Hub,South,Axis Logistics,Priority,117,204,97.01,0,0,6864.08,58.67,51.4,97.92,0,57.35
2026-04-12,2026-04-12 02:38,Bengaluru Hub,South,MetroServe,Express,117,163,100,0,0.94,7225.37,61.76,39.6,99.51,0,71.78
2026-04-12,2026-04-12 03:51,Mumbai Hub,West,Axis Logistics,Express,188,157,90.75,31,15.39,13128.81,69.83,59.5,98.2,3,119.75
2026-04-12,2026-04-12 04:04,Chennai Hub,South,SwiftLog,Standard,89,138,100,0,0,4571.72,51.37,45.8,98.88,0,64.49
2026-04-12,2026-04-12 05:17,Pune Hub,West,Axis Logistics,Express,119,117,94.55,7,3.1,7287.36,61.24,52.0,98.87,1,101.71
2026-04-12,2026-04-12 06:30,Chennai Hub,South,RapidEx,Standard,102,119,98.59,9,1.51,4936.55,48.4,43.9,98.97,0,85.71
2026-04-12,2026-04-12 07:43,Hyderabad Hub,South,Axis Logistics,Standard,86,157,93.34,0,0,4007.96,46.6,44.4,99.01,1,54.78
2026-04-12,2026-04-12 08:56,Mumbai Hub,West,MetroServe,Standard,207,166,93.66,18,8.52,11169.67,53.96,67.7,99.03,2,124.7
2026-04-12,2026-04-12 09:09,Bengaluru Hub,South,SwiftLog,Express,172,180,100,4,5.8,10545.39,61.31,43.3,99.09,0,95.56
2026-04-12,2026-04-12 10:22,Mumbai Hub,West,Axis Logistics,Express,238,185,85.82,43,13.6,16188.01,68.02,66.7,98.57,3,128.65
2026-04-12,2026-04-12 11:35,Delhi Hub,North,MetroServe,Express,133,182,100,0,3.4,7664.11,57.62,48.8,98.94,0,73.08
2026-04-12,2026-04-12 12:48,Pune Hub,West,MetroServe,Express,74,123,98.0,0,0,4433.49,59.91,39.6,98.62,0,60.16
2026-04-12,2026-04-12 13:01,Pune Hub,West,MetroServe,Priority,98,125,97.79,0,0,6074.41,61.98,43.6,99.13,0,78.4
2026-04-12,2026-04-12 14:14,Pune Hub,West,Axis Logistics,Priority,64,110,94.92,0,0,4018.32,62.79,41.0,99.03,1,58.18
2026-04-12,2026-04-12 15:27,Hyderabad Hub,South,Axis Logistics,Same Day,122,140,97.64,0,1.24,7972.99,65.35,41.7,99.93,0,87.14
2026-04-12,2026-04-12 16:40,Bengaluru Hub,South,RapidEx,Standard,127,180,98.54,0,0,5908.25,46.52,41.8,98.9,0,70.56
2026-04-12,2026-04-12 17:53,Delhi Hub,North,PrimeMove,Standard,121,134,100,1,6.64,6441.36,53.23,34.5,98.4,0,90.3
2026-04-12,2026-04-12 18:06,Pune Hub,West,MetroServe,Express,124,121,97.19,0,10.72,7666.17,61.82,45.1,98.83,0,102.48
2026-04-12,2026-04-12 19:19,Mumbai Hub,West,Axis Logistics,Express,167,155,90.73,33,9.82,10506.02,62.91,56.2,98.25,2,107.74
2026-04-12,2026-04-12 20:32,Hyderabad Hub,South,SwiftLog,Same Day,159,143,100,0,13.78,11175.73,70.29,52.7,99.56,1,111.19
2026-04-12,2026-04-12 21:45,Hyderabad Hub,South,RapidEx,Priority,123,148,99.62,0,4.33,7540.95,61.31,37.7,99.59,0,83.11
2026-04-12,2026-04-12 22:58,Mumbai Hub,West,Axis Logistics,Same Day,194,186,93.81,1,10.96,13990.3,72.11,50.5,99.1,1,104.3
2026-04-12,2026-04-12 23:11,Hyderabad Hub,South,Axis Logistics,Standard,100,142,94.87,0,0,4682.89,46.83,48.9,97.84,1,70.42
2026-04-13,2026-04-13 00:24,Pune Hub,West,RapidEx,Standard,91,134,99.69,0,0,4276.95,47.0,39.3,100,0,67.91
2026-04-13,2026-04-13 01:37,Mumbai Hub,West,SwiftLog,Priority,213,202,99.14,12,9.01,14012.67,65.79,48.1,99.51,1,105.45
2026-04-13,2026-04-13 02:50,Mumbai Hub,West,PrimeMove,Express,172,217,97.23,0,0.28,9754.1,56.71,48.0,100,0,79.26
2026-04-13,2026-04-13 03:03,Pune Hub,West,MetroServe,Priority,158,108,86.49,45,23.68,11781.92,74.57,75.2,97.83,4,146.3
2026-04-13,2026-04-13 04:16,Bengaluru Hub,South,RapidEx,Priority,132,198,98.56,0,0,7709.87,58.41,39.9,98.75,0,66.67
2026-04-13,2026-04-13 05:29,Chennai Hub,South,PrimeMove,Standard,88,152,100,0,0,4203.51,47.77,39.5,100,0,57.89
2026-04-13,2026-04-13 06:42,Chennai Hub,South,PrimeMove,Express,148,140,95.53,13,9.1,9331.09,63.05,56.9,98.95,1,105.71
2026-04-13,2026-04-13 07:55,Chennai Hub,South,MetroServe,Standard,81,122,99.21,0,0,4024.17,49.68,38.2,99.74,0,66.39
2026-04-13,2026-04-13 08:08,Delhi Hub,North,PrimeMove,Standard,224,200,94.48,19,13.05,12846.29,57.35,58.5,98.56,2,112.0
2026-04-13,2026-04-13 09:21,Bengaluru Hub,South,MetroServe,Standard,182,185,97.87,6,8.75,9955.57,54.7,43.7,98.8,0,98.38
2026-04-13,2026-04-13 10:34,Pune Hub,West,PrimeMove,Standard,137,146,99.56,0,7.79,7004.02,51.12,48.2,98.97,0,93.84
2026-04-13,2026-04-13 11:47,Chennai Hub,South,SwiftLog,Priority,110,146,99.59,0,0,6804.75,61.86,35.9,98.63,0,75.34
2026-04-13,2026-04-13 12:00,Mumbai Hub,West,RapidEx,Standard,148,198,98.86,0,0,7126.2,48.15,39.4,99.61,0,74.75
2026-04-13,2026-04-13 13:13,Mumbai Hub,West,RapidEx,Express,172,213,99.8,0,0,10508.27,61.09,49.8,99.15,0,80.75
2026-04-13,2026-04-13 14:26,Bengaluru Hub,South,MetroServe,Same Day,197,166,94.91,6,15.7,13786.33,69.98,53.9,99.73,3,118.67
